page_id,page_url,locality,zip_code,property_type,property_subtype,price,number_of_bedrooms,livable_surface_m2,kitchen_equipment,furnished,has_terrace,terrace_area_m2,has_garden,garden_area_m2,land_area_m2,number_of_facades,has_swimming_pool,building_condition,build_year
22386,https://immovlan.be/en/detail/investment-property/for-sale/6001/marcinelle/vbd54608,Marcinelle,6001.0,investmentProperty,returnBuilding,290000.0,5.0,180.0,N/A,N/A,N/A,N/A,1.0,N/A,657.0,3.0,N/A,N/A,N/A
22398,https://immovlan.be/en/detail/investment-property/for-sale/6001/marcinelle/vbd03828,Marcinelle,6001.0,investmentProperty,returnBuilding,290000.0,3.0,128.0,Fully equipped,N/A,1.0,N/A,N/A,N/A,N/A,2.0,N/A,Normal,1950.0
22402,https://immovlan.be/en/detail/investment-property/for-sale/6001/marcinelle/vbc87711,Marcinelle,6001.0,investmentProperty,returnBuilding,294900.0,6.0,297.0,N/A,N/A,N/A,N/A,1.0,92.0,218.0,2.0,N/A,N/A,N/A
22403,https://immovlan.be/en/detail/investment-property/for-sale/6001/marcinelle/vbc57490,Marcinelle,6001.0,investmentProperty,returnBuilding,230000.0,4.0,225.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Normal,N/A
22422,https://immovlan.be/en/detail/investment-property/for-sale/9030/mariakerke/rbu69876,Mariakerke,9030.0,investmentProperty,returnBuilding,380000.0,N/A,162.0,N/A,N/A,N/A,N/A,N/A,N/A,80.0,N/A,N/A,N/A,2011.0
22448,https://immovlan.be/en/detail/investment-property/for-sale/9230/wetteren/vbd83943,Wetteren,9230.0,investmentProperty,returnBuilding,185000.0,N/A,107.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Excellent,2013.0
22449,https://immovlan.be/en/detail/investment-property/for-sale/9230/wetteren/vbd83942,Wetteren,9230.0,investmentProperty,returnBuilding,185000.0,N/A,107.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Excellent,2013.0
22470,https://immovlan.be/en/detail/investment-property/for-sale/9230/wetteren/rbu84278,Wetteren,9230.0,investmentProperty,returnBuilding,1234567.0,12.0,0.0,N/A,N/A,1.0,N/A,N/A,N/A,517.0,3.0,N/A,N/A,1994.0
22528,https://immovlan.be/en/detail/investment-property/for-sale/1745/opwijk/rwc41725,Opwijk,1745.0,investmentProperty,returnBuilding,450000.0,2.0,70.0,N/A,N/A,1.0,N/A,N/A,N/A,325.0,3.0,N/A,Normal,1970.0
22528,https://immovlan.be/en/detail/investment-property/for-sale/1745/opwijk/rwc41725,Opwijk,1745.0,investmentProperty,returnBuilding,450000.0,2.0,70.0,N/A,N/A,1.0,N/A,N/A,N/A,325.0,3.0,N/A,Normal,1970.0
22562,https://immovlan.be/en/detail/investment-property/for-sale/1745/opwijk/rwc40508,Opwijk,1745.0,investmentProperty,returnBuilding,550000.0,2.0,400.0,N/A,N/A,N/A,N/A,N/A,N/A,520.0,2.0,N/A,Normal,N/A
22562,https://immovlan.be/en/detail/investment-property/for-sale/1745/opwijk/rwc40508,Opwijk,1745.0,investmentProperty,returnBuilding,550000.0,2.0,400.0,N/A,N/A,N/A,N/A,N/A,N/A,520.0,2.0,N/A,Normal,N/A
22593,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24097,Mechelen,2800.0,investmentProperty,returnBuilding,649000.0,4.0,234.0,N/A,N/A,N/A,N/A,N/A,N/A,400.0,3.0,N/A,Normal,1970.0
22593,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24097,Mechelen,2800.0,investmentProperty,returnBuilding,649000.0,4.0,234.0,N/A,N/A,N/A,N/A,N/A,N/A,400.0,3.0,N/A,Normal,1970.0
22594,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24086,Mechelen,2800.0,investmentProperty,returnBuilding,1875000.0,8.0,336.0,N/A,N/A,1.0,N/A,N/A,N/A,184.0,2.0,N/A,To be renovated,N/A
22594,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24086,Mechelen,2800.0,investmentProperty,returnBuilding,1875000.0,8.0,336.0,N/A,N/A,1.0,N/A,N/A,N/A,184.0,2.0,N/A,To be renovated,N/A
22600,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24072,Mechelen,2800.0,investmentProperty,returnBuilding,940000.0,5.0,236.0,N/A,N/A,N/A,N/A,1.0,N/A,130.0,2.0,N/A,Excellent,1850.0
22600,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv24072,Mechelen,2800.0,investmentProperty,returnBuilding,940000.0,5.0,236.0,N/A,N/A,N/A,N/A,1.0,N/A,130.0,2.0,N/A,Excellent,1850.0
22628,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv09779,Mechelen,2800.0,investmentProperty,returnBuilding,699000.0,3.0,127.0,N/A,N/A,1.0,7.0,1.0,5.0,N/A,2.0,N/A,Normal,N/A
22628,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbv09779,Mechelen,2800.0,investmentProperty,returnBuilding,699000.0,3.0,127.0,N/A,N/A,1.0,7.0,1.0,5.0,N/A,2.0,N/A,Normal,N/A
22638,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu95841,Mechelen,2800.0,investmentProperty,returnBuilding,485000.0,4.0,216.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,Normal,1966.0
22638,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu95841,Mechelen,2800.0,investmentProperty,returnBuilding,485000.0,4.0,216.0,N/A,N/A,1.0,N/A,1.0,N/A,N/A,2.0,N/A,Normal,1966.0
22658,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu67483,Mechelen,2800.0,investmentProperty,returnBuilding,1934000.0,11.0,285.0,Super equipped,N/A,1.0,28.0,1.0,29.0,200.0,2.0,N/A,New,N/A
22658,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu67483,Mechelen,2800.0,investmentProperty,returnBuilding,1934000.0,11.0,285.0,Super equipped,N/A,1.0,28.0,1.0,29.0,200.0,2.0,N/A,New,N/A
22661,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu62035,Mechelen,2800.0,investmentProperty,returnBuilding,642000.0,N/A,216.0,N/A,N/A,N/A,N/A,N/A,N/A,66.0,N/A,N/A,N/A,N/A
22661,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu62035,Mechelen,2800.0,investmentProperty,returnBuilding,642000.0,N/A,216.0,N/A,N/A,N/A,N/A,N/A,N/A,66.0,N/A,N/A,N/A,N/A
22669,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbs30753,Mechelen,2800.0,investmentProperty,returnBuilding,479000.0,4.0,227.0,Partially equipped,N/A,1.0,12.0,1.0,880.0,1041.0,3.0,N/A,To be renovated,1970.0
22669,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbs30753,Mechelen,2800.0,investmentProperty,returnBuilding,479000.0,4.0,227.0,Partially equipped,N/A,1.0,12.0,1.0,880.0,1041.0,3.0,N/A,To be renovated,1970.0
22671,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbk24069,Mechelen,2800.0,investmentProperty,returnBuilding,875000.0,N/A,408.0,Partially equipped,N/A,1.0,64.0,N/A,N/A,173.0,2.0,N/A,To be renovated,N/A
22671,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbk24069,Mechelen,2800.0,investmentProperty,returnBuilding,875000.0,N/A,408.0,Partially equipped,N/A,1.0,64.0,N/A,N/A,173.0,2.0,N/A,To be renovated,N/A
22675,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu96689,Mechelen,2800.0,investmentProperty,returnBuilding,1194000.0,7.0,198.0,Super equipped,N/A,1.0,32.0,1.0,N/A,183.0,2.0,N/A,New,N/A
22675,https://immovlan.be/en/detail/investment-property/for-sale/2800/mechelen/rbu96689,Mechelen,2800.0,investmentProperty,returnBuilding,1194000.0,7.0,198.0,Super equipped,N/A,1.0,32.0,1.0,N/A,183.0,2.0,N/A,New,N/A
22697,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbt77893,Meerhout,2450.0,investmentProperty,returnBuilding,875000.0,4.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,1336.0,4.0,N/A,Normal,1997.0
22697,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbt77893,Meerhout,2450.0,investmentProperty,returnBuilding,875000.0,4.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,1336.0,4.0,N/A,Normal,1997.0
22698,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbt16991,Meerhout,2450.0,investmentProperty,returnBuilding,310000.0,3.0,423.0,N/A,N/A,N/A,N/A,N/A,N/A,565.0,2.0,N/A,N/A,N/A
22698,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbt16991,Meerhout,2450.0,investmentProperty,returnBuilding,310000.0,3.0,423.0,N/A,N/A,N/A,N/A,N/A,N/A,565.0,2.0,N/A,N/A,N/A
22699,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbv10470,Meerhout,2450.0,investmentProperty,returnBuilding,368000.0,6.0,381.0,N/A,N/A,N/A,N/A,1.0,N/A,803.0,3.0,N/A,To be renovated,1960.0
22699,https://immovlan.be/en/detail/investment-property/for-sale/2450/meerhout/rbv10470,Meerhout,2450.0,investmentProperty,returnBuilding,368000.0,6.0,381.0,N/A,N/A,N/A,N/A,1.0,N/A,803.0,3.0,N/A,To be renovated,1960.0
22745,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv28026,Merksem,2170.0,investmentProperty,returnBuilding,1345000.0,9.0,390.0,N/A,N/A,1.0,25.0,1.0,77.0,177.0,2.0,N/A,Normal,2006.0
22745,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv28026,Merksem,2170.0,investmentProperty,returnBuilding,1345000.0,9.0,390.0,N/A,N/A,1.0,25.0,1.0,77.0,177.0,2.0,N/A,Normal,2006.0
22754,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27963,Merksem,2170.0,investmentProperty,returnBuilding,495000.0,4.0,233.0,N/A,N/A,N/A,N/A,1.0,N/A,153.0,2.0,N/A,To be renovated,1948.0
22754,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27963,Merksem,2170.0,investmentProperty,returnBuilding,495000.0,4.0,233.0,N/A,N/A,N/A,N/A,1.0,N/A,153.0,2.0,N/A,To be renovated,1948.0
22759,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27955,Merksem,2170.0,investmentProperty,returnBuilding,479000.0,N/A,225.0,N/A,N/A,N/A,N/A,N/A,N/A,234.0,2.0,N/A,To be renovated,1948.0
22759,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27955,Merksem,2170.0,investmentProperty,returnBuilding,479000.0,N/A,225.0,N/A,N/A,N/A,N/A,N/A,N/A,234.0,2.0,N/A,To be renovated,1948.0
22767,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27935,Merksem,2170.0,investmentProperty,returnBuilding,2999900.0,16.0,956.0,N/A,N/A,1.0,N/A,N/A,N/A,1499.0,3.0,N/A,Normal,N/A
22767,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv27935,Merksem,2170.0,investmentProperty,returnBuilding,2999900.0,16.0,956.0,N/A,N/A,1.0,N/A,N/A,N/A,1499.0,3.0,N/A,Normal,N/A
22786,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv23368,Merksem,2170.0,investmentProperty,returnBuilding,889000.0,N/A,521.0,N/A,N/A,N/A,N/A,N/A,N/A,373.0,3.0,N/A,To be renovated,N/A
22786,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbv23368,Merksem,2170.0,investmentProperty,returnBuilding,889000.0,N/A,521.0,N/A,N/A,N/A,N/A,N/A,N/A,373.0,3.0,N/A,To be renovated,N/A
22795,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu86142,Merksem,2170.0,investmentProperty,returnBuilding,545000.0,N/A,502.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22795,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu86142,Merksem,2170.0,investmentProperty,returnBuilding,545000.0,N/A,502.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22805,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu71304,Merksem,2170.0,investmentProperty,returnBuilding,625000.0,6.0,521.0,N/A,N/A,N/A,N/A,1.0,20.0,255.0,3.0,N/A,Normal,1919.0
22805,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu71304,Merksem,2170.0,investmentProperty,returnBuilding,625000.0,6.0,521.0,N/A,N/A,N/A,N/A,1.0,20.0,255.0,3.0,N/A,Normal,1919.0
22806,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu66645,Merksem,2170.0,investmentProperty,returnBuilding,1100000.0,8.0,540.0,N/A,N/A,1.0,N/A,N/A,N/A,216.0,2.0,N/A,Normal,1974.0
22806,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu66645,Merksem,2170.0,investmentProperty,returnBuilding,1100000.0,8.0,540.0,N/A,N/A,1.0,N/A,N/A,N/A,216.0,2.0,N/A,Normal,1974.0
22812,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu55925,Merksem,2170.0,investmentProperty,returnBuilding,1199000.0,9.0,500.0,N/A,N/A,1.0,80.0,1.0,N/A,255.0,3.0,N/A,Normal,N/A
22812,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu55925,Merksem,2170.0,investmentProperty,returnBuilding,1199000.0,9.0,500.0,N/A,N/A,1.0,80.0,1.0,N/A,255.0,3.0,N/A,Normal,N/A
22813,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu49843,Merksem,2170.0,investmentProperty,returnBuilding,995000.0,6.0,480.0,N/A,N/A,1.0,20.0,1.0,78.0,216.0,2.0,N/A,Normal,1950.0
22813,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbu49843,Merksem,2170.0,investmentProperty,returnBuilding,995000.0,6.0,480.0,N/A,N/A,1.0,20.0,1.0,78.0,216.0,2.0,N/A,Normal,1950.0
22816,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbs09452,Merksem,2170.0,investmentProperty,returnBuilding,1249000.0,12.0,975.0,Super equipped,N/A,1.0,10.0,N/A,N/A,465.0,2.0,N/A,Normal,N/A
22816,https://immovlan.be/en/detail/investment-property/for-sale/2170/merksem/rbs09452,Merksem,2170.0,investmentProperty,returnBuilding,1249000.0,12.0,975.0,Super equipped,N/A,1.0,10.0,N/A,N/A,465.0,2.0,N/A,Normal,N/A
22862,https://immovlan.be/en/detail/investment-property/for-sale/8430/middelkerke/rbu74347,Middelkerke,8430.0,investmentProperty,returnBuilding,339000.0,3.0,143.0,N/A,N/A,1.0,N/A,1.0,N/A,259.0,3.0,N/A,New,2024.0
22862,https://immovlan.be/en/detail/investment-property/for-sale/8430/middelkerke/rbu74347,Middelkerke,8430.0,investmentProperty,returnBuilding,339000.0,3.0,143.0,N/A,N/A,1.0,N/A,1.0,N/A,259.0,3.0,N/A,New,2024.0
23016,https://immovlan.be/en/detail/investment-property/for-sale/2400/mol/rbu52390,Mol,2400.0,investmentProperty,returnBuilding,1445000.0,8.0,351.0,N/A,N/A,N/A,N/A,N/A,N/A,420.0,2.0,N/A,Excellent,2019.0
23016,https://immovlan.be/en/detail/investment-property/for-sale/2400/mol/rbu52390,Mol,2400.0,investmentProperty,returnBuilding,1445000.0,8.0,351.0,N/A,N/A,N/A,N/A,N/A,N/A,420.0,2.0,N/A,Excellent,2019.0
23052,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87980,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,198000.0,N/A,550.0,N/A,N/A,N/A,N/A,N/A,N/A,253.0,4.0,N/A,N/A,N/A
23052,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87980,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,198000.0,N/A,550.0,N/A,N/A,N/A,N/A,N/A,N/A,253.0,4.0,N/A,N/A,N/A
23053,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87354,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,249000.0,N/A,226.0,N/A,N/A,N/A,N/A,N/A,N/A,600.0,N/A,N/A,Normal,1970.0
23053,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87354,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,249000.0,N/A,226.0,N/A,N/A,N/A,N/A,N/A,N/A,600.0,N/A,N/A,Normal,1970.0
23054,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87353,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,249000.0,N/A,226.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Normal,1970.0
23054,https://immovlan.be/en/detail/investment-property/for-sale/6031/monceau-sur-sambre/vbd87353,Monceau-sur-Sambre,6031.0,investmentProperty,returnBuilding,249000.0,N/A,226.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Normal,1970.0
23087,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd90708,Mons,7000.0,investmentProperty,returnBuilding,500000.0,4.0,178.0,N/A,N/A,N/A,N/A,N/A,N/A,603.0,2.0,N/A,To be renovated,N/A
23087,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd90708,Mons,7000.0,investmentProperty,returnBuilding,500000.0,4.0,178.0,N/A,N/A,N/A,N/A,N/A,N/A,603.0,2.0,N/A,To be renovated,N/A
23089,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd88381,Mons,7000.0,investmentProperty,returnBuilding,165000.0,4.0,155.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,61.0,3.0,N/A,To be renovated,N/A
23089,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd88381,Mons,7000.0,investmentProperty,returnBuilding,165000.0,4.0,155.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,61.0,3.0,N/A,To be renovated,N/A
23091,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd88007,Mons,7000.0,investmentProperty,returnBuilding,570000.0,7.0,310.0,N/A,N/A,1.0,30.0,1.0,80.0,240.0,3.0,N/A,Normal,N/A
23091,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd88007,Mons,7000.0,investmentProperty,returnBuilding,570000.0,7.0,310.0,N/A,N/A,1.0,30.0,1.0,80.0,240.0,3.0,N/A,Normal,N/A
23093,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd86583,Mons,7000.0,investmentProperty,returnBuilding,200000.0,5.0,230.0,N/A,N/A,N/A,N/A,N/A,N/A,68.0,2.0,N/A,To be renovated,N/A
23093,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd86583,Mons,7000.0,investmentProperty,returnBuilding,200000.0,5.0,230.0,N/A,N/A,N/A,N/A,N/A,N/A,68.0,2.0,N/A,To be renovated,N/A
23122,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd31197,Mons,7000.0,investmentProperty,returnBuilding,200000.0,3.0,210.0,N/A,N/A,N/A,N/A,N/A,N/A,189.0,N/A,N/A,To be renovated,N/A
23122,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd31197,Mons,7000.0,investmentProperty,returnBuilding,200000.0,3.0,210.0,N/A,N/A,N/A,N/A,N/A,N/A,189.0,N/A,N/A,To be renovated,N/A
23130,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd70098,Mons,7000.0,investmentProperty,returnBuilding,99000.0,2.0,136.0,Partially equipped,N/A,0.0,N/A,N/A,N/A,N/A,3.0,0.0,To be renovated,1900.0
23130,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd70098,Mons,7000.0,investmentProperty,returnBuilding,99000.0,2.0,136.0,Partially equipped,N/A,0.0,N/A,N/A,N/A,N/A,3.0,0.0,To be renovated,1900.0
23136,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd50262,Mons,7000.0,investmentProperty,returnBuilding,379000.0,4.0,476.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Fully renovated,1900.0
23136,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd50262,Mons,7000.0,investmentProperty,returnBuilding,379000.0,4.0,476.0,Partially equipped,N/A,N/A,N/A,N/A,N/A,N/A,2.0,N/A,Fully renovated,1900.0
23141,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd33383,Mons,7000.0,investmentProperty,returnBuilding,190000.0,1.0,89.0,N/A,N/A,N/A,N/A,N/A,N/A,95.0,N/A,N/A,N/A,N/A
23141,https://immovlan.be/en/detail/investment-property/for-sale/7000/mons/vbd33383,Mons,7000.0,investmentProperty,returnBuilding,190000.0,1.0,89.0,N/A,N/A,N/A,N/A,N/A,N/A,95.0,N/A,N/A,N/A,N/A
23218,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbd72805,Nivelles,1400.0,investmentProperty,returnBuilding,699000.0,7.0,345.0,Fully equipped,N/A,1.0,10.0,N/A,N/A,158.0,2.0,N/A,Normal,1975.0
23218,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbd72805,Nivelles,1400.0,investmentProperty,returnBuilding,699000.0,7.0,345.0,Fully equipped,N/A,1.0,10.0,N/A,N/A,158.0,2.0,N/A,Normal,1975.0
23235,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbd51304,Nivelles,1400.0,investmentProperty,returnBuilding,600000.0,N/A,260.0,N/A,N/A,N/A,N/A,N/A,N/A,261.0,3.0,N/A,Excellent,2014.0
23235,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbd51304,Nivelles,1400.0,investmentProperty,returnBuilding,600000.0,N/A,260.0,N/A,N/A,N/A,N/A,N/A,N/A,261.0,3.0,N/A,Excellent,2014.0
23275,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbc76815,Nivelles,1400.0,investmentProperty,returnBuilding,549000.0,8.0,300.0,Partially equipped,N/A,1.0,25.0,1.0,65.0,216.0,2.0,N/A,To renovate,1963.0
23275,https://immovlan.be/en/detail/investment-property/for-sale/1400/nivelles/vbc76815,Nivelles,1400.0,investmentProperty,returnBuilding,549000.0,8.0,300.0,Partially equipped,N/A,1.0,25.0,1.0,65.0,216.0,2.0,N/A,To renovate,1963.0
23376,https://immovlan.be/en/detail/investment-property/for-sale/6032/mont-sur-marchienne/vbd31999,Mont-sur-Marchienne,6032.0,investmentProperty,returnBuilding,135000.0,N/A,180.0,N/A,N/A,N/A,N/A,N/A,N/A,120.0,2.0,N/A,Normal,N/A
23376,https://immovlan.be/en/detail/investment-property/for-sale/6032/mont-sur-marchienne/vbd31999,Mont-sur-Marchienne,6032.0,investmentProperty,returnBuilding,135000.0,N/A,180.0,N/A,N/A,N/A,N/A,N/A,N/A,120.0,2.0,N/A,Normal,N/A
23388,https://immovlan.be/en/detail/investment-property/for-sale/4420/montegnee/vbd84369,Montegnée,4420.0,investmentProperty,returnBuilding,1100000.0,15.0,777.0,N/A,N/A,1.0,92.0,N/A,N/A,793.0,3.0,N/A,N/A,N/A
23388,https://immovlan.be/en/detail/investment-property/for-sale/4420/montegnee/vbd84369,Montegnée,4420.0,investmentProperty,returnBuilding,1100000.0,15.0,777.0,N/A,N/A,1.0,92.0,N/A,N/A,793.0,3.0,N/A,N/A,N/A
23399,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd90348,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,349000.0,2.0,100.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Excellent,1970.0
23399,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd90348,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,349000.0,2.0,100.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Excellent,1970.0
23429,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd67231,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,199000.0,3.0,165.0,N/A,N/A,N/A,N/A,N/A,N/A,77.0,3.0,N/A,Fully renovated,1950.0
23429,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd67231,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,199000.0,3.0,165.0,N/A,N/A,N/A,N/A,N/A,N/A,77.0,3.0,N/A,Fully renovated,1950.0
23431,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd64145,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,490000.0,10.0,630.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,325.0,2.0,N/A,Normal,1899.0
23431,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd64145,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,490000.0,10.0,630.0,Fully equipped,N/A,N/A,N/A,N/A,N/A,325.0,2.0,N/A,Normal,1899.0
23444,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd48843,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,349000.0,2.0,100.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Excellent,1970.0
23444,https://immovlan.be/en/detail/investment-property/for-sale/4420/saint-nicolas/vbd48843,Saint-Nicolas,4420.0,investmentProperty,returnBuilding,349000.0,2.0,100.0,Fully equipped,N/A,1.0,5.0,N/A,N/A,N/A,2.0,N/A,Excellent,1970.0
23470,https://immovlan.be/en/detail/investment-property/for-sale/6061/montignies-sur-sambre/vbd90761,Montignies-sur-Sambre,6061.0,investmentProperty,returnBuilding,2800000.0,2.0,1801.0,N/A,N/A,N/A,N/A,N/A,N/A,1801.0,4.0,N/A,N/A,2009.0
23470,https://immovlan.be/en/detail/investment-property/for-sale/6061/montignies-sur-sambre/vbd90761,Montignies-sur-Sambre,6061.0,investmentProperty,returnBuilding,2800000.0,2.0,1801.0,N/A,N/A,N/A,N/A,N/A,N/A,1801.0,4.0,N/A,N/A,2009.0
23471,https://immovlan.be/en/detail/investment-property/for-sale/6061/montignies-sur-sambre/vbd90211,Montignies-sur-Sambre,6061.0,investmentProperty,returnBuilding,255000.0,4.0,180.0,N/A,N/A,N/A,N/A,N/A,N/A,356.0,3.0,N/A,N/A,1960.0
23471,https://immovlan.be/en/detail/investment-property/for-sale/6061/montignies-sur-sambre/vbd90211,Montignies-sur-Sambre,6061.0,investmentProperty,returnBuilding,255000.0,4.0,180.0,N/A,N/A,N/A,N/A,N/A,N/A,356.0,3.0,N/A,N/A,1960.0
23477,https://immovlan.be/en/detail/investment-property/for-sale/6061/montignies-sur-sambre/vbd87309,Montignies-sur-Sambre,6061.0,investmentProperty,returnBuilding,900000.0,10.0,400.0,N/A,N/A,1.0,40.0,N/A,N/A,1178.0,4.0,N/A,Normal,N/A
